id,text_label,text,label,prediction
3824.json,FALSE,"Most of your serial killers, most of your people who commit domestic violence, they start off by abusing animals.",0,0
11102.json,half-true,One of the reasons I believe were in trouble in Yemen is we lost the population on drone strikes issues. Thats what stirred up the population. Thats what is happening in Yemen.,1,0
6599.json,pants-fire,Barack Obama began his presidency with an apology tour.,0,0
12708.json,pants-fire,Says President Barack Obama is absolutely a Muslim.,0,0
13073.json,FALSE,"Says Ted Strickland supported giving $150 billion to Iranian regime that persecutes women, Christians and gays.",0,0
2963.json,FALSE,"On the question on the DREAM Act, no -- no to granting lower tuition to illegals.",0,0
8806.json,half-true,Says David Jollys former firm lobbied for hundreds of millions (of dollars) for a dictator in Pakistan.,1,0
3171.json,pants-fire,"Says getting ex-cons to successfully return to society is important so we are not always faced constantly with recidivism, which is a big problem in the penitentiary today in the 70 to 80 percent range.",0,0
2671.json,FALSE,On possibly raising the Social Security retirement age.,0,0
8072.json,FALSE,"The Republican-authored state budget includes a provision forcing people earning as little as $12,000 to buy private health insurance that could cost them as much as $4,000 per year.",0,0
12607.json,half-true,"As Bernie Sanders said, Hillary Clinton voted for virtually every trade agreement that has cost the workers of this country millions, millions of jobs.",1,0
2243.json,mostly-true,Most AGs dont go to court..,1,0
5465.json,barely-true,Says State Comptroller Matthew Boxer pointed out that many towns are artificially lowering the real estate values that they report to Trenton in order to get hundreds of millions of dollars of additional school aid. This is the kind of fraud that needs to be addressed immediately.,0,0
10382.json,half-true,Milwaukee incarcerates 1.2% of white men and has incarcerated over 50% of black men in their 30s.,1,0
5588.json,half-true,We have $60 billion in 2010 in Medicare fraud.,1,0
1449.json,FALSE,On a bipartisan task force on ways to improve fiscal policy.,0,0
5778.json,TRUE,"In the past three years, weve added enough new oil and gas pipeline to circle the Earth and then some.",1,0
687.json,barely-true,"Obama is the Senate's ""most liberal.""",0,0
182.json,TRUE,"Three out of the 18 benchmarks of the (GAO) have been fulfilled. Even among Republican math, that is a failing grade.",1,0
7238.json,half-true,The fiscal cliff deal ultimately raised taxes.,1,0
11580.json,TRUE,"When President Barack Obama said ISIS, or ISIL, was contained, he was responding very specifically to the geographic expansion of ISIL in Iraq and Syria.",1,0
6374.json,barely-true,"U.S. Olympic medal winners will owe up to $9,000 to the IRS.",0,0
3454.json,mostly-true,"Eleven years ago, the city of Detroit lifted the residency requirement for police officers and today, 53 percent of officers live outside of the city. If we want the tax base of Milwaukee to resemble the tax base of Detroit, this is the way to go.",1,0
1559.json,half-true,Texas is the fastest growing state with the most Fortune 500 companies.,1,0
10862.json,pants-fire,There was a 57-percent decrease in fireworks-related injuries in 2000 [after Connecticut legalized sparklers] compared to the 14 years prior.,0,0
955.json,FALSE,"Look, the earmarks have come down significantly, 75 percent.",0,0
2151.json,half-true,Dave Aronberg was the first to demand that BP create a billion-dollar fund to pay for the devastation.,1,0
3070.json,FALSE,Says 2010 was the worst year ever for Americas doctors reimbursed by Medicare.,0,0
12889.json,mostly-true,Says Carlos Beruff supported (Charlie) Crist even after he switched parties.,1,0
8981.json,mostly-true,We have more women living in poverty in this state than almost anywhere else.,1,0
11815.json,barely-true,I have not insulted Donald personally.,0,0
6955.json,FALSE,Regulations have quadrupled. The rate of regulations quadrupled under this president.,0,0
11517.json,half-true,"Under his tax plan, the greatest gains, percentage-wise, will be at the lower end of our plan.",1,0
5137.json,half-true,Mitt Romney is worth at least a quarter billion dollars and the bulk of his wealth remains in blind trusts and overseas bank accounts.,1,0
9661.json,mostly-true,"U.S. Senate candidate Michelle Nunn earned as much as $300,000 running a nonprofit that had laid off 90 workers.",1,0
7863.json,mostly-true,"Barbara Buono by the numbers: As a Trenton politician, she voted to raise taxes 154 times. Under her, property taxes up 70 percent. Backed a 16 percent sales tax increase. Utilities, nursing homes, cell phones, parking lots, lottery wins, gyms She taxed them all. Architect of Corzines budget, she drove New Jersey $2 billion into debt. Barbara Buono by the numbers: taking New Jersey backwards.",1,0
7169.json,barely-true,"In recent years, menhaden numbers along our coast have plummeted by 90 percent.",0,0
395.json,FALSE,You don't even have to go outside Obama's campaign to find advisers who are anti-Israel.,0,0
3113.json,TRUE,Two years after the worst recession most of us have ever known ... corporate profits are up.,1,0
6196.json,barely-true,Tim Kaine made Virginia the best state for business four years in a row.,0,0
13284.json,barely-true,"During his 18-year Senate career, (Russ Feingold) supported judges who voted to deny your individual Second Amendment right. (He) promises to protect those rights, but thats not what his record shows.",0,0
2849.json,barely-true,"Says Gov. Rick Perrys administration has proposed ending immunizations for 113,000 kids.",0,0
1031.json,half-true,"Walking in the door (Sonia Sotomayor) would bring more experience on the bench, and more varied experience on the bench, than anyone currently serving on the United States Supreme Court had when they were appointed.",1,0
5475.json,FALSE,"[R]emember, the president proposed eliminating charitable deductions for higher-income taxpayers.",0,0
12696.json,half-true,Granite State shipbuilders . . . built the first ship that sailed into battle under a new American flag.,1,0
11866.json,half-true,"Says Goldman Sachs CEO said Congress would have to cut Social Security, Medicare and Medicaid and give huge tax breaks to the wealthy and the large corporations.",1,0
6498.json,barely-true,"Days after the (Osama bin Laden) raid, Hollywood was invited into the White House so that they could receive a briefing that revealed intelligence sources and methods.",0,0
6277.json,TRUE,"Says Mitt Romney had millions in the Cayman Islands, a tax haven.",1,0
3762.json,half-true,"A large number of the uninsured earn $75,000 or more a year.",1,0
2281.json,TRUE,There is already a mosque four blocks away.,1,0
7813.json,mostly-true,"If you are black or brown, you are nine times more likely to be stopped and frisked in New York City.",1,0
9122.json,mostly-true,Says Rick Scott presided over cuts to the Bright Futures college scholarship program.,1,0
10458.json,mostly-true,Today the top 1 percent earn a higher share of our national income than any year since 1928.,1,0
297.json,FALSE,He reformed welfare before others tried.,0,0
778.json,FALSE,1.3-million people in America make their living off eBay.,0,0
9131.json,mostly-true,"Under Mary Burkes leadership, Commerce Department business-incentive programs had major shortcomings and 40 percent of jobs...didnt materialize.",1,0
7193.json,TRUE,Northern Virginia is the most heavily trafficked place in the country.,1,0
3621.json,FALSE,"Under a proposal by Rep. Paul Ryan, people on Medicare will only have $15,000 from the federal government to spend on their health care.",0,0
1281.json,TRUE,"A fairly limited number of people, 25 million to 30 million, will be allowed to access a national health insurance exchange.",1,0
9715.json,TRUE,Its been 17 years that weve had unemployment higher than the national average in Oregon.,1,0
11160.json,half-true,"Says Scott Walkers defunding of Planned Parenthood left women across the state stranded with nowhere else to turn for cancer screenings, breast exams and birth control.",1,0
3230.json,pants-fire,"The people that went to school with (Barack Obama), they never saw him, they dont know who he is.",0,0
607.json,FALSE,"John McCain will keep the estate tax at 0 percent, the same as it is now.",0,0
6336.json,TRUE,"In 2010, Mr. [Anthony] Gemma described himself as a pro-life candidate. Now, he claims to be pro-choice.",1,0
7694.json,barely-true,"In barely four years in office, five jihadists have reached their targets in the United States under Barack Obama, compared to zero in over seven years after 9/11 under George W. Bush.",0,0
5056.json,half-true,Wisconsins monthly job reports have a margin of error of 75 percent and were way off in eight of first 10 months of 2011.,1,0
6105.json,barely-true,Says he has nearly 200 delegates bound to support his candidacy at the Republican National Convention.,0,0
9846.json,FALSE,Says Rick Scott has teamed up with a felon convicted of running a Ponzi scheme to smear Charlie Crist.,0,0
